"confidence","candidate_score","issue","source","source_line","original_target","suggested_target","resolved_target","requested_anchor","target_file","link_text","candidate_anchor","candidate_label","candidate_type","candidate_line","anchor_count","reasons","second_candidate","second_score"
"none","0","missing target anchor","markdown/security-management/misp-integration-for-security-operations.md","41","review-the-misp-integration-settings.md#ul_pf2_41x_nqb","","markdown/security-management/review-the-misp-integration-settings.md#ul_pf2_41x_nqb","ul_pf2_41x_nqb","markdown/security-management/review-the-misp-integration-settings.md","Automatically add SIR MITRE-ATT&amp;CK™ information as galaxies to a MISP event","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/security-incident-response/submit-entries-from-a-security-incident-record-for-url-category-list.md","24","create-zscaler-internet-access-url-category-manually.md#context_gqd_3ql_vpb","","markdown/security-management/security-incident-response/create-zscaler-internet-access-url-category-manually.md#context_gqd_3ql_vpb","context_gqd_3ql_vpb","markdown/security-management/security-incident-response/create-zscaler-internet-access-url-category-manually.md","URL Categories configured previously","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/sem-bulk-edit-unassign.md","37","vulnerability-manager-workspace/vmws-bulk-edit-unassign.md#record-slection-field-unassign","","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md#record-slection-field-unassign","record-slection-field-unassign","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md","Record Selection","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/sem-bulk-edit-unassign.md","38","vulnerability-manager-workspace/vmws-bulk-edit-unassign.md#record-slection-field-unassign","","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md#record-slection-field-unassign","record-slection-field-unassign","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md","Record Selection","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/sem-create-remediation-task.md","45","vulnerability-manager-workspace/vmws-create-remediation-task.md#crt-select-items","","markdown/security-management/vulnerability-manager-workspace/vmws-create-remediation-task.md#crt-select-items","crt-select-items","markdown/security-management/vulnerability-manager-workspace/vmws-create-remediation-task.md","Selected items","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/vulnerability-manager-workspace/requesting-approving-risk-reduction.md","74","vr-ws-exceptions-split-VMGR-ws.md#li-risk-reduction-vmws","","markdown/security-management/vulnerability-manager-workspace/vr-ws-exceptions-split-VMGR-ws.md#li-risk-reduction-vmws","li-risk-reduction-vmws","markdown/security-management/vulnerability-manager-workspace/vr-ws-exceptions-split-VMGR-ws.md","../../vulnerability-response/concept/vr-ws-exceptions-split-VMGR-ws.md#li-risk-reduction-vmws","","","","","1","","",""
"none","0","missing target anchor","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md","34","vmws-bulk-edit-unassign.md#record-slection-field-unassign","","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md#record-slection-field-unassign","record-slection-field-unassign","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md","Record Selection","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md","35","vmws-bulk-edit-unassign.md#record-slection-field-unassign","","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md#record-slection-field-unassign","record-slection-field-unassign","markdown/security-management/vulnerability-manager-workspace/vmws-bulk-edit-unassign.md","Record Selection","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/vulnerability-manager-workspace/vmws-create-remediation-task.md","47","vmws-create-remediation-task.md#crt-select-items","","markdown/security-management/vulnerability-manager-workspace/vmws-create-remediation-task.md#crt-select-items","crt-select-items","markdown/security-management/vulnerability-manager-workspace/vmws-create-remediation-task.md","Selected items","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/vulnerability-manager-workspace/vmws-reevaluate-remediation-parameters.md","42","vmws-reevaluate-remediation-parameters.md#vmws-select-items","","markdown/security-management/vulnerability-manager-workspace/vmws-reevaluate-remediation-parameters.md#vmws-select-items","vmws-select-items","markdown/security-management/vulnerability-manager-workspace/vmws-reevaluate-remediation-parameters.md","Selected items","","","","","14","","before-you-begin","0"
"none","0","missing target anchor","markdown/security-management/vulnerability-response/create-config-arf-processor.md","34","create-config-arf-processor.md#max-conc-threads","","markdown/security-management/vulnerability-response/create-config-arf-processor.md#max-conc-threads","max-conc-threads","markdown/security-management/vulnerability-response/create-config-arf-processor.md","Step 2","","","","","3","","before-you-begin","0"
"low","67","missing target anchor","markdown/security-management/vulnerability-response/generate-report.md","66","configure-indicator-for-source-data.md#group-by","configure-indicator-for-source-data.md#configure-an-aggregation-for-source-data","markdown/security-management/vulnerability-response/configure-indicator-for-source-data.md#group-by","group-by","markdown/security-management/vulnerability-response/configure-indicator-for-source-data.md","configure-indicator-for-source-data.md#group-by","configure-an-aggregation-for-source-data","Configure an aggregation for source data","h1","14","5","link/candidate token overlap 0.67","before-you-begin","0"
"low","67","missing target anchor","markdown/security-management/vulnerability-response/generate-report.md","74","configure-indicator-for-source-data.md#group-by","configure-indicator-for-source-data.md#configure-an-aggregation-for-source-data","markdown/security-management/vulnerability-response/configure-indicator-for-source-data.md#group-by","group-by","markdown/security-management/vulnerability-response/configure-indicator-for-source-data.md","configure-indicator-for-source-data.md#group-by","configure-an-aggregation-for-source-data","Configure an aggregation for source data","h1","14","5","link/candidate token overlap 0.67","before-you-begin","0"
"none","0","missing target anchor","markdown/service-exchange/import-and-export-fds-configuration.md","52","import-and-export-fds-configuration.md#substeps_dwc_5l1_cgc","","markdown/service-exchange/import-and-export-fds-configuration.md#substeps_dwc_5l1_cgc","substeps_dwc_5l1_cgc","markdown/service-exchange/import-and-export-fds-configuration.md","Step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","32","api-insights-api-details-page.md#header","","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md#header","header","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","Header region","","","","","5","","accessing-and-using-the-api-details-page","0"
"none","0","missing target anchor","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","33","api-insights-api-details-page.md#metadata","","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md#metadata","metadata","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","Metadata region","","","","","5","","accessing-and-using-the-api-details-page","0"
"none","0","missing target anchor","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","34","api-insights-api-details-page.md#access","","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md#access","access","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","Related lists","","","","","5","","accessing-and-using-the-api-details-page","0"
"none","0","missing target anchor","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","35","api-insights-api-details-page.md#overview","","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md#overview","overview","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","Overview panel","","","","","5","","accessing-and-using-the-api-details-page","0"
"none","0","missing target anchor","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","36","api-insights-api-details-page.md#usage","","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md#usage","usage","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","Usage","","","","","5","","accessing-and-using-the-api-details-page","0"
"none","0","missing target anchor","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","37","api-insights-api-details-page.md#events","","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md#events","events","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","Events","","","","","5","","accessing-and-using-the-api-details-page","0"
"none","0","missing target anchor","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","38","api-insights-api-details-page.md#security","","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md#security","security","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","Security","","","","","5","","accessing-and-using-the-api-details-page","0"
"none","0","missing target anchor","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","39","api-insights-api-details-page.md#relationship","","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md#relationship","relationship","markdown/servicenow-platform/api-insights/api-insights-api-details-page.md","Relationship map","","","","","5","","accessing-and-using-the-api-details-page","0"
"none","0","missing target anchor","markdown/servicenow-platform/common-service-data-model-csdm/csdm-datafdn-dash-foundation-tab.md","20","foundation-domain.md#dlentry-product-models","","markdown/servicenow-platform/common-service-data-model-csdm/foundation-domain.md#dlentry-product-models","dlentry-product-models","markdown/servicenow-platform/common-service-data-model-csdm/foundation-domain.md","Products and product models","","","","","9","","foundation-domain-tables-used-during-the-service-life-cycle","0"
"none","0","missing target anchor","markdown/servicenow-platform/common-service-data-model-csdm/csdm-datafdn-dash-foundation-tab.md","41","foundation-domain.md#dlentry-product-models","","markdown/servicenow-platform/common-service-data-model-csdm/foundation-domain.md#dlentry-product-models","dlentry-product-models","markdown/servicenow-platform/common-service-data-model-csdm/foundation-domain.md","Products and product models","","","","","9","","foundation-domain-tables-used-during-the-service-life-cycle","0"
"none","0","missing target anchor","markdown/servicenow-platform/common-service-data-model-csdm/csdm-datafdn-dash-foundation-tab.md","45","csdm-implement-foundation-stage.md#dlentry-location-table","","markdown/servicenow-platform/common-service-data-model-csdm/csdm-implement-foundation-stage.md#dlentry-location-table","dlentry-location-table","markdown/servicenow-platform/common-service-data-model-csdm/csdm-implement-foundation-stage.md","Location [cmn_location] table","","","","","3","","benefits-of-preparing-the-data-in-the-foundation-stage","0"
"none","0","missing target anchor","markdown/servicenow-platform/common-service-data-model-csdm/csdm-foundations-dashboard.md","42","csdm-foundations-dashboard.md#access-pa-widgets","","markdown/servicenow-platform/common-service-data-model-csdm/csdm-foundations-dashboard.md#access-pa-widgets","access-pa-widgets","markdown/servicenow-platform/common-service-data-model-csdm/csdm-foundations-dashboard.md","step 5","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/servicenow-platform/common-service-data-model-csdm/csdm-lifecycle-product.md","26","foundation-domain.md#dlentry-product-models","","markdown/servicenow-platform/common-service-data-model-csdm/foundation-domain.md#dlentry-product-models","dlentry-product-models","markdown/servicenow-platform/common-service-data-model-csdm/foundation-domain.md","Products and product models","","","","","9","","foundation-domain-tables-used-during-the-service-life-cycle","0"
"low","65","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-azure-mgmt.md","108","api-sgc-azure-mgmt-tables.md#section_lrd_wtj_4bc","api-sgc-azure-mgmt-tables.md#target-tables-for-storing-api-service-graph-connector-for-azure-api-management-data","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-azure-mgmt-tables.md#section_lrd_wtj_4bc","section_lrd_wtj_4bc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-azure-mgmt-tables.md","API Frontend","target-tables-for-storing-api-service-graph-connector-for-azure-api-management-data","Target tables for storing API Service Graph Connector for Azure API Management data","h1","14","14","link/candidate token overlap 0.50","azure-api-management-cmdb-ci-azure-api-mgmt","65"
"low","65","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-azure-mgmt.md","120","api-sgc-azure-mgmt-tables.md#section_lrd_wtj_4bc","api-sgc-azure-mgmt-tables.md#target-tables-for-storing-api-service-graph-connector-for-azure-api-management-data","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-azure-mgmt-tables.md#section_lrd_wtj_4bc","section_lrd_wtj_4bc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-azure-mgmt-tables.md","API Frontend","target-tables-for-storing-api-service-graph-connector-for-azure-api-management-data","Target tables for storing API Service Graph Connector for Azure API Management data","h1","14","14","link/candidate token overlap 0.50","azure-api-management-cmdb-ci-azure-api-mgmt","65"
"none","0","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-explore.md","65","cmdb-coverage-properties.md#section_d4d_xmw_l3c","","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-properties.md#section_d4d_xmw_l3c","section_d4d_xmw_l3c","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-properties.md","Custom system property","","","","","3","","default-system-properties","0"
"none","0","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-explore.md","101","cmdb-coverage-scheduled-jobs.md#section_m5f_xtv_l3c","","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-scheduled-jobs.md#section_m5f_xtv_l3c","section_m5f_xtv_l3c","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-scheduled-jobs.md","Reconcile and correlate IPAM data with discovered CIs","","","","","6","","populatebinarytable","0"
"none","0","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-explore.md","109","cmdb-coverage-scheduled-jobs.md#section_l1x_c5v_l3c","","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-scheduled-jobs.md#section_l1x_c5v_l3c","section_l1x_c5v_l3c","markdown/servicenow-platform/configuration-management-database-cmdb/cmdb-coverage-scheduled-jobs.md","Analyze IP address usage per subnet","","","","","6","","populatebinarytable","0"
